XMEAS(1),XMEAS(2),XMEAS(3),XMEAS(4),XMEAS(5),XMEAS(6),XMEAS(7),XMEAS(8),XMEAS(9),XMEAS(10),XMEAS(11),XMEAS(12),XMEAS(13),XMEAS(14),XMEAS(15),XMEAS(16),XMEAS(17),XMEAS(18),XMEAS(19),XMEAS(20),XMEAS(21),XMEAS(22),XMEAS(23),XMEAS(24),XMEAS(25),XMEAS(26),XMEAS(27),XMEAS(28),XMEAS(29),XMEAS(30),XMEAS(31),XMEAS(32),XMEAS(33),XMEAS(34),XMEAS(35),XMEAS(36),XMEAS(37),XMEAS(38),XMEAS(39),XMEAS(40),XMEAS(41),XMV(1),XMV(2),XMV(3),XMV(4),XMV(5),XMV(6),XMV(7),XMV(8),XMV(9),XMV(10),XMV(11),label
0.3439,3605.0,4528.3,9.3246,26.803,42.407,2707.7,75.341,120.4,0.40235,80.098,49.637,2635.9,26.483,50.517,3109.0,23.494,66.133,242.11,338.32,94.859,77.261,31.829,9.4084,25.712,6.7642,19.235,1.6633,32.752,14.523,23.456,1.1547,19.275,2.2843,4.8114,2.2691,0.033876,0.8349,0.093167,52.904,43.724,62.366,54.12,33.932,59.798,21.428,48.231,37.032,47.73,50.046,40.639,16.895,0
0.30746,3671.2,4646.1,9.6075,26.436,43.087,2692.9,74.465,120.4,0.70171,81.461,48.705,2620.5,24.619,49.684,3093.5,22.099,63.501,141.91,342.51,94.288,78.897,32.311,9.0582,26.578,6.978,18.435,1.0218,33.277,13.887,24.782,1.2088,18.432,1.4166,5.1723,2.4162,0.016735,0.84723,0.051651,54.068,43.696,63.535,55.162,30.794,64.187,21.143,83.548,34.288,45.803,27.001,42.197,18.853,0
0.26366,3685.8,4584.6,9.5456,26.639,42.312,2693.8,74.908,120.41,0.68082,81.373,49.35,2621.5,25.124,51.164,3095.7,24.054,62.677,121.51,340.66,94.509,79.131,31.657,8.9757,26.485,6.839,19.289,1.0335,32.223,13.826,24.796,1.1968,18.928,1.3794,5.1083,2.4454,0.015248,0.83973,0.05525,53.352,43.833,63.199,56.21,26.278,63.763,20.902,81.272,36.187,49.229,23.725,40.999,14.225,0
0.25037,3716.7,4662.5,9.799,26.971,42.653,2686.8,75.495,120.42,0.72116,81.335,49.666,2615.2,25.13,49.556,3086.6,24.021,63.362,138.76,341.58,94.532,79.405,32.191,9.0541,26.582,7.0089,19.092,0.98771,33.246,13.675,24.305,1.2478,18.902,1.3594,5.1939,2.4472,-0.00073014,0.82095,0.057951,54.118,44.341,64.227,54.933,24.632,61.977,21.526,86.275,37.118,45.507,26.855,41.876,14.28,0
0.35823,3700.0,4685.1,9.5384,26.779,43.114,2691.6,74.837,120.41,0.70406,81.514,49.258,2619.6,22.9,48.995,3093.8,23.619,63.588,144.37,341.39,94.408,78.975,31.921,8.7832,26.422,6.7649,18.942,0.96847,32.908,13.897,24.086,1.3097,18.551,1.3658,5.175,2.4358,0.030438,0.84706,0.054698,54.327,43.841,63.519,55.999,35.718,62.913,21.093,84.414,35.917,44.209,27.886,41.365,15.288,0
0.25636,3655.3,4594.3,9.5232,27.016,42.558,2684.2,74.426,120.36,0.70012,81.17,50.812,2611.9,26.986,50.593,3085.2,23.135,63.413,140.36,341.8,94.659,78.795,32.518,9.135,26.149,6.7389,18.976,0.97923,33.496,14.084,23.818,1.3124,18.72,1.3683,5.1622,2.5215,-0.00073014,0.82095,0.057951,54.118,44.341,63.172,55.347,25.423,61.417,21.322,83.205,40.49,47.907,26.9,40.064,16.417,0
0.21548,3673.5,4526.7,9.397,27.205,42.211,2709.5,75.217,120.4,0.32007,79.959,49.596,2638.5,23.129,48.73,3105.9,22.463,65.797,232.63,341.05,94.856,77.087,31.888,8.7966,26.617,6.6395,18.345,1.628,32.337,13.871,23.827,1.2863,18.775,2.2552,4.8038,2.2859,0.018113,0.85535,0.10238,52.942,43.957,62.909,53.844,21.711,60.502,22.367,38.297,36.911,43.595,48.967,40.465,19.329,0
0.25604,3721.5,4716.6,9.6756,26.65,42.525,2761.4,74.624,120.41,0.70525,79.669,49.488,2690.2,24.689,50.376,3158.5,22.754,63.73,183.27,345.64,94.481,78.352,32.047,9.8096,27.297,6.8728,17.571,1.3395,32.603,14.961,24.92,1.0779,17.385,1.9133,4.6268,2.1184,0.028553,0.78234,0.10218,54.144,43.841,64.304,56.432,25.351,63.227,23.053,81.478,36.592,47.405,35.708,42.034,18.039,0
0.27021,3702.8,4640.8,9.716,26.991,42.59,2703.5,74.885,120.43,0.69315,81.7,49.562,2632.8,24.822,50.813,3103.3,23.089,62.97,127.97,342.17,94.379,79.447,31.988,8.8215,26.79,6.6527,19.153,1.0003,32.842,13.807,24.612,1.106,18.394,1.3905,4.974,2.3246,0.020081,0.80691,0.054956,53.137,43.472,63.454,55.939,26.535,63.224,21.794,82.282,36.811,48.415,24.092,41.779,16.445,0
0.31046,3766.8,4623.1,9.6276,26.754,42.854,2697.7,75.205,120.42,0.67906,81.209,49.468,2625.5,25.424,48.743,3100.7,23.236,62.435,120.63,340.04,94.527,78.891,31.985,8.829,27.28,6.8773,18.901,0.9711,32.207,13.772,24.872,1.4153,18.636,1.3092,5.0863,2.4389,0.01822,0.85329,0.059669,53.527,43.426,64.197,55.287,30.307,62.223,20.998,81.335,36.535,43.624,22.511,41.28,16.203,0
0.22377,3685.0,4670.1,9.6103,26.972,42.694,2693.6,74.862,120.39,0.72685,81.665,48.213,2621.8,23.489,50.817,3094.5,22.123,61.634,95.112,341.4,94.254,79.445,31.605,8.9,26.614,6.8474,18.596,1.0831,33.24,13.568,24.775,1.2754,18.393,1.4597,5.1821,2.4694,0.035574,0.83289,0.071417,53.927,43.233,64.059,56.269,21.86,63.375,21.292,86.757,32.842,48.424,16.726,41.325,18.693,0
0.33639,3714.2,4559.6,9.6508,26.841,42.74,2676.5,75.535,120.37,0.69539,81.529,49.32,2603.5,25.997,48.6,3081.5,21.924,62.078,104.3,337.79,94.664,79.182,32.077,8.8193,26.658,6.8909,19.632,1.0483,32.53,13.727,24.661,1.2682,19.125,1.4426,5.2071,2.4258,0.016633,0.86266,0.059198,53.43,44.137,62.468,55.999,33.105,62.189,20.307,83.55,36.099,43.293,19.278,41.671,19.254,0
0.28989,3641.0,4597.1,9.5963,27.165,42.539,2689.5,73.932,120.4,0.67225,81.755,47.717,2618.5,25.115,49.483,3089.2,23.84,63.152,127.3,341.5,94.339,79.254,32.252,8.9128,26.704,6.8338,18.676,0.98964,32.644,13.765,23.894,1.2866,18.412,1.3835,5.1397,2.4935,0.033734,0.81481,0.050757,53.997,44.142,63.667,55.826,28.504,63.48,21.63,80.037,31.38,45.338,24.531,41.431,14.683,0
0.26229,3647.5,4673.1,9.644,27.253,42.466,2685.2,74.348,120.37,0.68992,81.204,50.366,2612.5,24.616,50.733,3084.2,23.081,63.319,137.27,342.39,94.62,78.93,32.271,9.0643,26.443,6.8647,18.606,1.0063,33.564,13.869,24.159,1.1587,18.389,1.4129,5.1624,2.4925,0.034099,0.81179,0.062515,53.803,43.648,63.804,55.879,25.463,60.897,21.62,82.427,39.177,48.231,26.221,40.335,16.552,0
0.29816,3741.6,4692.0,9.5653,26.964,42.833,2685.3,74.818,120.42,0.70523,81.834,50.506,2612.7,25.283,50.26,3091.1,22.919,61.545,91.765,338.17,94.31,79.219,31.772,8.9304,26.659,6.9239,18.762,1.0069,32.244,13.716,24.873,1.3393,19.488,1.4635,5.1271,2.4028,0.026846,0.84617,0.059997,53.122,44.71,63.877,56.508,29.029,63.651,20.274,84.799,39.59,47.135,16.346,42.327,16.845,0
0.34189,3707.6,4623.3,9.6244,26.844,43.177,2685.3,74.838,120.39,0.69499,81.891,51.637,2613.5,25.594,49.998,3090.4,23.054,62.302,106.41,339.33,94.379,79.224,31.579,8.7776,26.709,7.0029,19.226,0.99936,32.634,13.41,24.399,1.2184,19.095,1.4119,5.1997,2.4734,0.019263,0.87368,0.060989,53.906,42.662,63.093,56.09,33.554,64.981,20.403,83.766,42.918,46.53,20.154,41.196,16.516,0
0.24593,3682.0,4731.5,9.5399,27.186,42.922,2692.9,75.082,120.42,0.69892,81.618,48.536,2621.3,24.662,49.852,3093.2,23.116,62.589,124.12,342.8,94.281,79.564,32.298,8.8362,26.726,6.8115,18.673,1.026,33.392,13.728,25.019,1.359,18.549,1.3977,5.0545,2.3846,0.020396,0.8594,0.054867,53.036,43.991,63.827,55.55,24.277,64.343,21.752,82.908,33.792,46.191,23.203,42.118,16.352,0
0.29654,3650.1,4591.1,9.6767,27.042,42.595,2678.1,75.609,120.4,0.68484,81.942,50.514,2604.7,22.945,49.553,3085.2,23.875,62.212,103.92,336.59,94.506,79.005,31.832,8.9298,26.973,6.9125,19.294,1.0408,32.653,13.657,24.364,1.2916,19.18,1.4215,5.1624,2.479,0.0036104,0.85351,0.061812,55.063,43.55,64.347,55.716,29.178,62.913,19.951,81.95,39.612,45.5,19.302,41.133,14.581,0
0.25107,3716.1,4681.7,9.7051,26.752,42.537,2686.3,74.947,120.41,0.70043,81.51,51.904,2613.9,23.939,49.382,3087.3,23.281,63.274,133.59,342.26,94.375,78.858,32.908,9.0574,26.723,6.9372,18.51,0.96889,33.49,13.953,24.109,1.186,18.569,1.4079,5.2056,2.473,0.034099,0.81179,0.062515,53.803,43.648,64.14,55.751,24.449,60.498,21.244,83.994,43.702,45.103,25.366,41.313,16.057,0
0.28839,3612.6,4721.0,9.8957,26.941,42.875,2697.8,74.527,120.4,0.75468,81.652,49.954,2625.8,22.982,49.882,3098.2,22.942,63.662,151.13,342.81,94.339,79.635,32.239,8.9896,26.084,6.7126,18.675,1.1338,33.497,13.985,24.127,1.2085,18.297,1.5849,5.0869,2.3677,0.0036938,0.80903,0.075106,53.816,43.784,64.211,56.343,28.333,61.377,21.571,89.826,37.965,46.261,28.775,41.375,16.881,0
0.30812,3664.9,4632.7,9.6138,26.941,42.993,2693.6,75.485,120.35,0.71358,81.035,50.939,2621.7,24.84,49.843,3093.2,22.752,62.674,124.74,342.29,94.569,79.151,32.071,8.9985,27.136,6.8672,18.638,1.0289,33.171,13.847,24.702,1.2109,19.035,1.3668,5.1496,2.4369,0.0089224,0.80227,0.071042,53.477,43.373,63.012,56.239,30.242,63.436,21.572,84.57,40.865,46.17,23.733,40.527,17.283,0
0.33203,3658.9,4595.2,9.5421,26.911,42.458,2688.6,75.557,120.38,0.67689,81.476,49.86,2616.3,25.694,49.116,3091.3,22.121,63.575,144.0,340.84,94.589,79.097,31.597,8.8365,26.656,6.8566,18.474,0.97864,32.295,13.966,24.009,1.2248,18.511,1.4109,5.1403,2.4425,0.013506,0.83266,0.062365,54.984,44.003,63.683,55.615,32.382,63.68,21.216,80.936,37.688,44.487,27.976,41.276,18.842,0
0.30882,3710.6,4618.1,9.6469,26.783,42.691,2691.7,75.569,120.41,0.68953,81.535,48.722,2619.6,24.058,48.84,3093.1,22.401,63.776,147.15,342.59,94.244,79.028,32.506,8.7571,26.339,6.5812,18.906,0.95677,33.162,13.856,23.852,1.2,18.59,1.3683,5.0075,2.4229,0.010562,0.8336,0.073248,53.976,43.59,63.387,56.019,30.203,61.962,21.314,82.09,34.34,43.85,28.689,41.946,18.131,0
0.23845,3710.6,4681.2,9.5864,26.644,42.198,2694.3,73.962,120.43,0.67433,81.544,47.729,2622.2,23.77,48.742,3095.8,22.996,62.47,114.26,340.38,94.522,79.319,32.294,8.7696,26.388,6.8402,18.731,1.0535,32.977,13.655,24.727,1.3107,18.972,1.3306,5.1689,2.3586,0.028815,0.84567,0.042182,53.641,43.954,62.936,55.946,22.876,64.164,21.083,80.954,31.416,43.623,21.995,42.237,16.696,0
0.24871,3677.0,4720.6,9.5415,26.579,42.701,2697.2,74.931,120.4,0.68619,81.534,50.1,2625.0,25.54,50.194,3096.1,23.809,62.481,117.37,342.54,94.543,79.828,31.999,8.7923,26.798,6.7904,18.734,0.96524,32.914,13.786,24.505,1.2428,18.36,1.3961,5.1716,2.4294,0.01741,0.82943,0.068263,53.865,44.133,63.065,55.343,25.023,64.23,21.483,82.393,38.395,46.983,22.361,41.486,14.727,0
0.30073,3738.4,4710.4,9.6784,26.825,42.618,2693.4,75.266,120.45,0.69697,81.427,50.045,2621.5,24.772,49.502,3097.7,22.951,62.459,118.67,339.69,94.424,79.212,32.193,9.0181,26.831,6.841,18.902,0.99457,33.047,13.893,24.547,1.302,18.387,1.4006,5.0187,2.5252,0.031603,0.8396,0.047317,53.138,43.874,63.713,55.346,29.309,61.919,20.985,83.682,38.232,45.381,21.915,42.531,16.815,0
0.29587,3684.2,4645.4,9.4901,27.293,42.838,2679.5,75.186,120.39,0.69515,81.719,51.658,2607.2,25.261,48.155,3084.0,22.316,61.705,91.608,337.67,94.584,78.82,31.793,8.9256,26.839,6.9892,18.934,1.0602,32.579,13.617,24.34,1.3209,19.241,1.4842,5.1721,2.371,0.015567,0.87296,0.080049,53.797,44.65,63.922,56.198,29.285,62.049,20.397,83.727,42.979,42.263,16.56,40.866,18.295,0
0.28397,3653.2,4707.9,9.6406,26.52,42.751,2696.3,74.622,120.41,0.68847,81.581,49.216,2624.8,23.465,51.391,3095.5,22.34,62.724,120.38,342.39,94.35,79.434,32.224,8.8005,26.88,6.9153,18.717,1.0148,33.111,13.76,24.108,1.3448,18.937,1.3703,5.0955,2.389,0.02707,0.82445,0.070762,54.801,43.411,63.489,56.029,28.331,64.232,21.604,83.135,35.792,49.752,23.026,41.947,18.223,0
0.28984,3748.5,4666.5,9.7552,26.95,42.488,2688.6,74.738,120.41,0.76887,81.709,50.145,2616.4,24.255,50.016,3092.2,22.903,63.989,155.06,341.18,94.26,79.518,31.824,8.7832,26.124,7.0545,18.836,1.143,33.51,14.048,23.916,1.435,18.846,1.627,5.1606,2.4134,0.024999,0.81482,0.072137,53.873,44.083,64.029,55.258,28.164,63.01,20.914,91.655,38.528,46.571,30.45,41.921,17.018,0
0.24545,3701.5,4576.5,9.178,26.613,42.368,2708.0,75.375,120.42,0.33898,80.069,50.42,2636.0,25.723,50.892,3107.4,22.25,65.867,238.56,339.42,94.488,77.408,32.21,8.9428,26.42,6.809,18.868,1.5841,32.362,13.881,24.358,1.2534,18.865,2.2777,4.8632,2.4183,0.030883,0.84649,0.11076,54.306,43.995,64.174,53.873,24.57,61.325,21.474,40.1,39.336,48.597,49.394,42.025,19.836,0
0.34215,3728.3,4583.0,9.5579,26.758,42.895,2688.6,74.581,120.4,0.69631,81.447,49.423,2616.4,24.492,50.088,3091.7,23.812,63.6,145.61,340.27,94.385,79.157,32.063,9.0256,26.631,6.7433,19.018,0.99904,32.796,13.706,24.201,1.2126,18.68,1.3854,5.1673,2.4503,0.022915,0.83941,0.070517,53.545,43.413,62.911,55.419,33.859,64.153,20.959,83.358,36.403,46.737,28.221,41.592,14.82,0
0.23482,3687.2,4687.7,9.7258,26.797,42.311,2703.8,75.569,120.4,0.69161,81.298,47.983,2632.1,22.84,50.323,3103.4,24.164,62.246,117.41,341.81,94.422,79.334,32.306,8.9271,27.197,6.9374,18.42,0.97901,32.529,13.773,25.342,1.2375,18.112,1.3503,4.9667,2.4506,0.035206,0.83241,0.067432,54.784,44.006,64.415,55.988,23.087,62.432,21.954,83.168,32.165,47.281,22.173,41.193,13.965,0
0.22447,3699.1,4653.8,9.7383,26.762,42.685,2692.8,75.276,120.42,0.70825,81.079,49.538,2620.7,24.12,49.25,3092.2,22.626,62.452,117.14,342.54,94.459,78.803,32.338,8.8804,26.693,6.7125,18.616,1.0096,33.144,13.735,24.207,1.2984,18.509,1.3679,5.1326,2.3994,0.0078082,0.83482,0.05243,53.608,43.227,63.668,55.942,22.3,60.878,21.556,84.283,36.739,44.799,21.928,41.16,17.604,0
0.28233,3711.7,4656.6,9.6199,26.861,42.676,2703.3,75.255,120.44,0.67109,81.353,49.828,2631.8,24.557,50.141,3101.7,23.653,63.206,134.13,343.54,94.153,79.032,32.502,8.8352,27.046,7.0046,18.467,1.0195,32.982,13.796,24.138,1.2149,18.778,1.3993,4.963,2.4201,0.0093371,0.81366,0.048664,54.337,43.908,64.747,56.044,28.016,62.203,21.811,79.56,37.593,46.86,25.932,42.32,15.121,0
0.29887,3745.8,4700.8,9.5996,26.948,43.134,2692.4,73.518,120.44,0.68043,81.416,49.643,2621.2,23.797,48.931,3093.1,22.837,62.417,118.56,342.53,94.33,79.568,32.683,8.9044,27.173,6.8913,18.445,1.0542,33.25,13.737,24.328,1.2366,18.735,1.4376,5.0719,2.4472,0.020396,0.8594,0.054867,53.036,43.991,64.315,55.313,29.236,64.121,21.507,80.371,37.049,44.059,22.734,42.658,17.042,0
0.3083,3699.2,4470.1,9.3428,27.154,42.238,2708.1,74.511,120.41,0.42673,79.949,51.128,2636.2,24.86,50.48,3109.2,21.988,66.0,240.72,339.3,94.848,77.529,31.45,9.3676,26.171,6.7525,19.046,1.6061,32.02,14.467,23.322,1.1314,18.63,2.2694,4.786,2.2269,0.033876,0.8349,0.093167,52.904,43.724,63.389,53.605,30.274,61.5,21.732,50.621,41.418,47.646,50.227,40.914,20.484,0
0.23414,3672.9,4685.7,9.6236,26.957,42.759,2697.3,75.453,120.41,0.67141,81.223,49.43,2625.6,25.559,50.58,3095.2,22.983,63.018,132.45,343.47,94.37,78.819,32.587,8.7334,26.512,6.8266,18.829,1.0054,32.979,13.683,24.514,1.0992,18.819,1.3919,5.143,2.5112,0.0073618,0.82963,0.061371,53.71,43.496,63.36,56.155,22.996,63.072,21.772,79.108,36.421,47.876,25.501,41.512,16.708,0
0.34272,3699.5,4659.4,9.5864,26.778,42.822,2683.6,74.752,120.41,0.69251,81.864,50.513,2611.0,24.464,49.656,3088.3,23.133,62.244,106.44,338.97,94.462,79.657,31.579,8.7776,26.709,7.0029,19.226,0.99936,32.634,13.41,24.399,1.2184,19.095,1.4119,5.1997,2.4734,0.019263,0.87368,0.060989,53.906,42.662,63.234,55.658,33.473,63.911,20.459,84.069,39.609,45.737,19.926,41.682,16.315,0
0.26615,3696.0,4646.2,9.6899,26.701,42.891,2702.0,74.792,120.42,0.69974,81.351,50.228,2629.6,24.873,48.847,3103.5,22.626,62.835,129.67,341.94,94.403,79.311,32.571,9.0004,27.492,6.9818,18.002,1.0434,33.046,13.843,24.666,1.2672,18.63,1.413,5.0027,2.3218,0.033553,0.86251,0.044813,53.345,43.459,64.326,56.124,26.018,62.75,21.477,82.816,38.77,43.866,24.817,41.641,17.616,0
0.27194,3771.1,4679.9,9.5108,26.871,42.758,2701.2,75.487,120.42,0.69572,81.323,50.717,2628.8,25.977,49.995,3102.5,23.474,62.433,117.85,340.42,94.3,78.933,31.791,8.9284,27.651,7.1003,18.744,0.99906,32.142,13.828,25.358,1.1198,18.216,1.3618,5.0799,2.4454,0.01822,0.85329,0.059669,53.527,43.426,63.079,56.542,26.802,62.747,21.543,82.929,40.209,46.523,22.288,41.335,15.62,0
0.2472,3711.1,4692.5,9.5134,26.262,42.78,2704.7,75.348,120.42,0.69843,80.996,48.011,2633.8,26.193,50.449,3104.8,22.62,63.012,138.06,342.59,94.356,79.004,31.705,8.9023,27.278,6.7811,18.627,1.002,32.859,13.87,24.842,1.3102,18.701,1.3606,5.0632,2.3915,0.0030117,0.82279,0.034282,53.567,43.953,64.477,55.983,23.998,61.872,21.45,82.822,32.248,47.573,26.31,41.709,17.653,0
0.34572,3639.9,4562.4,9.3612,27.047,42.362,2708.1,74.779,120.39,0.40009,80.003,51.513,2635.7,26.587,48.524,3109.7,22.402,66.088,240.34,338.92,94.855,77.165,31.829,9.4084,25.712,6.7642,19.235,1.6633,32.752,14.523,23.456,1.1547,19.275,2.2843,4.8114,2.2691,0.033876,0.8349,0.093167,52.904,43.724,61.767,53.712,33.753,61.563,21.478,48.506,42.552,43.118,50.231,40.707,19.511,0
0.28608,3734.1,4586.6,9.5718,26.999,42.535,2681.2,75.0,120.39,0.72094,81.903,48.683,2609.3,25.657,51.259,3086.3,23.921,61.714,90.813,337.77,94.369,79.208,32.015,8.7098,26.574,6.9391,18.935,1.0803,32.567,13.563,24.639,1.4213,18.785,1.4202,5.1973,2.3711,0.015567,0.87296,0.080049,53.797,44.65,63.498,56.614,28.352,60.414,20.516,86.447,34.224,49.448,16.654,40.868,14.454,0
0.25397,3703.3,4628.4,9.5986,27.022,42.6,2711.6,75.308,120.42,0.68119,81.422,47.79,2640.5,23.932,50.105,3109.6,23.263,62.484,117.77,343.06,94.346,79.4,32.181,8.9537,27.544,6.9098,18.585,0.93812,32.524,13.957,25.007,1.2152,18.604,1.3355,4.9918,2.4305,0.028985,0.83137,0.065525,53.211,44.31,63.658,56.63,24.794,63.519,22.146,81.03,31.596,46.776,22.323,42.668,16.013,0
0.29159,3643.8,4628.9,9.6542,26.938,42.672,2687.9,75.152,120.43,0.69312,81.42,49.877,2616.3,25.453,48.479,3088.0,23.121,62.297,111.92,340.61,94.498,79.089,31.964,8.9899,26.85,6.6989,18.944,0.99356,32.476,13.913,24.545,1.1918,18.742,1.3396,5.1064,2.2976,0.011928,0.86125,0.058086,54.289,44.063,63.173,55.269,28.899,62.36,21.472,83.144,37.739,43.013,21.299,41.432,16.46,0
0.29031,3706.4,4602.5,9.598,26.408,42.727,2676.5,75.622,120.41,0.6894,81.796,48.193,2604.6,23.937,48.77,3079.8,22.582,62.986,129.52,338.79,94.359,79.329,32.305,9.0884,26.672,6.8414,19.21,1.0074,32.787,13.926,24.476,1.3607,18.678,1.3795,5.0969,2.4459,0.015405,0.85731,0.059762,53.302,43.202,64.08,55.419,28.575,64.396,20.165,82.0,32.782,43.688,24.049,41.935,17.714,0
0.22818,3694.4,4704.4,9.5831,26.567,42.169,2689.5,75.726,120.41,0.69958,81.599,48.815,2618.1,23.154,50.602,3091.8,23.423,61.469,85.72,340.05,94.39,79.274,32.111,8.8947,26.787,6.7158,18.478,1.0912,33.018,13.545,24.68,1.4419,18.632,1.4501,5.1642,2.4297,0.0097249,0.8614,0.057404,54.22,42.953,64.064,56.475,22.28,61.769,20.879,83.79,34.612,47.928,15.94,42.25,15.622,0
0.26681,3713.1,4712.3,9.5084,27.141,42.889,2750.4,75.633,120.37,0.70926,79.649,48.932,2678.5,25.855,50.694,3149.6,23.607,63.013,163.6,344.25,94.616,78.581,31.878,9.5405,27.253,6.7687,18.06,1.3526,32.392,14.816,24.815,1.1014,17.977,1.8447,4.7938,2.2239,0.031535,0.78702,0.080085,53.631,44.522,63.237,55.955,26.167,65.606,22.838,83.404,34.956,48.141,30.834,40.422,16.002,0
0.30382,3676.3,4626.0,9.5994,27.118,42.574,2690.9,74.117,120.4,0.67918,81.598,51.08,2619.8,24.422,49.767,3090.8,22.994,63.675,147.71,341.91,94.423,79.333,31.928,8.9403,26.891,6.9924,18.316,1.0251,33.377,13.731,24.323,1.2276,18.63,1.3754,5.1465,2.378,0.023269,0.82484,0.05791,53.201,44.162,63.253,54.928,29.992,62.504,21.531,81.404,41.279,45.995,28.796,41.224,16.745,0
0.27739,3663.8,4683.8,9.7439,26.855,42.78,2694.5,74.991,120.43,0.75509,81.415,49.86,2622.7,24.29,50.352,3095.0,22.376,63.663,150.64,342.57,94.636,79.371,32.333,9.0458,26.482,6.9855,18.43,1.118,33.426,13.868,24.072,1.3213,18.631,1.5235,5.1175,2.4502,0.0036938,0.80903,0.075106,53.816,43.784,63.099,56.64,27.56,65.946,21.461,89.135,37.687,47.348,28.993,42.554,18.267,0
0.27801,3725.4,4671.1,9.6623,27.099,42.774,2693.4,75.753,120.4,0.67709,81.484,50.7,2621.4,25.002,50.63,3095.7,23.412,62.441,119.08,340.01,94.417,79.031,31.691,8.9137,26.799,6.8042,18.921,1.0224,32.567,13.691,24.631,1.1918,19.242,1.3766,5.0805,2.5055,0.031603,0.8396,0.047317,53.138,43.874,63.141,55.826,27.3,63.125,21.076,80.967,40.16,47.991,22.127,40.775,15.747,0
0.30164,3647.0,4616.6,9.4967,26.88,42.448,2694.9,75.242,120.39,0.66971,81.757,49.299,2623.2,24.641,49.86,3097.5,22.588,63.034,132.85,338.96,94.549,79.323,31.549,8.8155,27.155,6.8548,19.138,1.0007,32.336,13.839,24.885,1.2978,18.708,1.3659,5.0571,2.3962,0.016926,0.82455,0.060833,54.704,43.351,63.31,54.46,29.396,61.764,21.088,80.962,36.038,46.21,25.117,40.442,17.701,0
0.26748,3694.3,4644.0,9.6223,27.097,42.444,2751.0,76.044,120.42,0.71232,79.622,49.823,2680.0,24.068,50.969,3150.1,23.355,63.123,164.07,344.55,94.558,78.115,31.878,9.5405,27.253,6.7687,18.06,1.3526,32.392,14.816,24.815,1.1014,17.977,1.8447,4.7938,2.2239,0.031535,0.78702,0.080085,53.631,44.522,63.559,56.772,26.101,63.63,23.075,83.031,37.58,48.777,31.502,41.359,16.625,0
0.26783,3679.9,4685.1,9.6145,27.084,42.275,2700.2,73.763,120.38,0.70718,80.504,49.225,2628.6,25.046,49.019,3098.5,23.7,62.19,119.88,342.73,94.614,78.825,32.505,8.9699,27.342,6.8016,18.561,0.98335,32.811,13.835,25.146,1.3695,18.498,1.3561,5.1133,2.4193,0.035206,0.83241,0.067432,54.784,44.006,63.566,55.927,26.321,63.785,21.998,84.43,35.819,44.263,22.076,41.076,15.12,0
0.26126,3693.0,4615.5,9.5916,26.922,42.931,2692.7,75.173,120.41,0.70119,81.653,49.554,2620.5,25.492,49.465,3093.2,22.464,63.292,136.84,341.63,94.268,79.316,32.498,9.1746,26.69,6.8683,18.653,1.0244,33.141,13.936,24.141,1.1787,18.398,1.3851,5.2213,2.4916,0.031244,0.81807,0.042923,53.174,42.846,62.684,55.437,25.668,64.869,21.605,83.48,36.788,45.296,25.722,41.965,17.894,0
0.33872,3701.4,4600.7,9.5751,27.203,42.724,2686.2,74.451,120.4,0.685,81.732,51.437,2613.1,23.635,49.095,3091.9,23.248,63.395,138.15,338.49,94.211,79.319,32.098,8.8595,26.646,6.9271,18.691,0.97425,32.459,13.882,24.437,1.3526,18.791,1.3503,5.0747,2.3443,0.020618,0.84638,0.065734,53.056,44.391,63.658,56.095,32.82,62.817,20.337,82.544,42.329,44.44,26.52,40.813,16.157,0
0.31372,3731.6,4690.2,9.5136,27.391,43.074,2691.0,74.78,120.43,0.69224,81.405,49.747,2619.2,26.319,49.366,3095.6,22.439,63.004,129.46,339.46,94.52,78.914,32.023,8.7783,26.762,6.6735,18.917,1.0014,32.725,13.842,24.228,1.2199,18.985,1.4186,5.1491,2.3989,0.016735,0.87011,0.042217,54.083,44.324,63.388,55.92,30.758,60.496,20.954,82.846,37.354,45.066,24.655,41.975,18.09,0
0.31366,3691.3,4665.7,9.5084,27.032,42.53,2682.2,75.794,120.4,0.71529,81.642,51.124,2609.4,25.28,51.714,3088.8,23.159,61.666,91.659,337.31,94.444,79.09,32.101,8.7541,26.615,6.8932,19.068,1.0726,32.604,13.774,24.443,1.3414,19.242,1.404,5.2035,2.3953,0.026846,0.84617,0.059997,53.122,44.71,63.991,56.442,31.378,63.777,20.057,85.708,41.408,50.501,16.664,41.751,16.28,0
0.23931,3666.1,4572.0,9.6596,27.324,42.742,2742.5,75.046,120.39,0.6599,79.75,49.594,2670.9,23.638,48.456,3139.0,22.231,65.868,243.52,347.61,94.326,78.332,32.568,9.6761,26.401,6.7793,17.879,1.5404,33.319,15.063,23.249,1.25,18.233,2.1172,4.7395,2.3214,0.0091349,0.77993,0.083275,53.891,44.187,63.436,55.459,23.569,65.416,23.619,76.163,36.904,42.96,49.51,41.687,19.437,0
